"지수종류별(1)","시점",데이터
"통신업","2008.07",327.2
"통신업","2008.08",345.9
"통신업","2008.09",345.3
"통신업","2008.10",314.18
"통신업","2008.11",333.2
"통신업","2008.12",338.65
"통신업","2009.01",336.11
"통신업","2009.02",310.41
"통신업","2009.03",316.67
"통신업","2009.04",309.74
"통신업","2009.05",288.11
"통신업","2009.06",290.08
"통신업","2009.07",310.77
"통신업","2009.08",296.85
"통신업","2009.09",310.19
"통신업","2009.10",305.85
"통신업","2009.11",291.5
"통신업","2009.12",293.67
"통신업","2010.01",336.25
"통신업","2010.02",306.59
"통신업","2010.03",313.15
"통신업","2010.04",321.75
"통신업","2010.05",301.11
"통신업","2010.06",297.6
"통신업","2010.07",297.92
"통신업","2010.08",294.01
"통신업","2010.09",306.76
"통신업","2010.10",302.03
"통신업","2010.11",307.12
"통신업","2010.12",308.86
"통신업","2011.01",285.95
"통신업","2011.02",272.69
"통신업","2011.03",275.34
"통신업","2011.04",275.13
"통신업","2011.05",266.67
"통신업","2011.06",276.41
"통신업","2011.07",258.64
"통신업","2011.08",255.96
"통신업","2011.09",256.64
"통신업","2011.10",261.05
"통신업","2011.11",260.31
"통신업","2011.12",254.57
"통신업","2012.01",243.5
"통신업","2012.02",244
"통신업","2012.03",238.32
"통신업","2012.04",222.65
"통신업","2012.05",205.61
"통신업","2012.06",216.47
"통신업","2012.07",243.61
"통신업","2012.08",255.61
"통신업","2012.09",257.28
"통신업","2012.10",266.27
"통신업","2012.11",268.09
"통신업","2012.12",265.24
"통신업","2013.01",282.72
"통신업","2013.02",291.6
"통신업","2013.03",290.35
"통신업","2013.04",313.95
"통신업","2013.05",341.03
"통신업","2013.06",334.58
"통신업","2013.07",353.35
"통신업","2013.08",350.37
"통신업","2013.09",340.43
"통신업","2013.10",348
"통신업","2013.11",335.89
"통신업","2013.12",334.38
"통신업","2014.01",321.66
"통신업","2014.02",318.1
"통신업","2014.03",315.02
"통신업","2014.04",320.92
"통신업","2014.05",316.82
"통신업","2014.06",330.09
"통신업","2014.07",362.67
"통신업","2014.08",381.72
"통신업","2014.09",400.84
"통신업","2014.10",370.72
"통신업","2014.11",380.9
"통신업","2014.12",369.59
"통신업","2015.01",386.77
"통신업","2015.02",385.27
"통신업","2015.03",364.9
"통신업","2015.04",384.07
"통신업","2015.05",334.69
"통신업","2015.06",338.81
"통신업","2015.07",352.17
"통신업","2015.08",340.06
"통신업","2015.09",366.57
"통신업","2015.10",339.19
"통신업","2015.11",332.91
"통신업","2015.12",311.19
"통신업","2016.01",299.51
"통신업","2016.02",329.57
"통신업","2016.03",312.5
"통신업","2016.04",313.13
"통신업","2016.05",332.76
"통신업","2016.06",317.38
"통신업","2016.07",335.86
"통신업","2016.08",328.84
"통신업","2016.09",336.56
"통신업","2016.10",335.76
"통신업","2016.11",329.49
"통신업","2016.12",326.53
"통신업","2017.01",325.44
"통신업","2017.02",342.12
"통신업","2017.03",370.66
"통신업","2017.04",361.47
"통신업","2017.05",382.4
"통신업","2017.06",390.5
"통신업","2017.07",411.54
"통신업","2017.08",367.35
"통신업","2017.09",361.03
"통신업","2017.10",367.05
"통신업","2017.11",374.7
"통신업","2017.12",377.91
"통신업","2018.01",376.42
"통신업","2018.02",342.15
"통신업","2018.03",340.61
"통신업","2018.04",338.14
"통신업","2018.05",327.29
"통신업","2018.06",347.48
"통신업","2018.07",370.21
"통신업","2018.08",385.19
"통신업","2018.09",416.7
"통신업","2018.10",387.57
"통신업","2018.11",418.78
"통신업","2018.12",397.99
"통신업","2019.01",373.77
"통신업","2019.02",375.12
"통신업","2019.03",365.61
"통신업","2019.04",356.33
"통신업","2019.05",358.04
"통신업","2019.06",368.47
"통신업","2019.07",350.47
"통신업","2019.08",342.16
"통신업","2019.09",347.23
"통신업","2019.10",339.66
"통신업","2019.11",348.64
"통신업","2019.12",345.69
"통신업","2020.01",329.3
"통신업","2020.02",310.52
"통신업","2020.03",257.67
"통신업","2020.04",310.3
"통신업","2020.05",314.12
"통신업","2020.06",302.92
"통신업","2020.07",308.17
"통신업","2020.08",334.42
"통신업","2020.09",321.57
"통신업","2020.10",296.4
"통신업","2020.11",326.59
"통신업","2020.12",325.16
"통신업","2021.01",331.28
"통신업","2021.02",339.83
"통신업","2021.03",371.74
"통신업","2021.04",400.56
"통신업","2021.05",437.36
"통신업","2021.06",434.09
"통신업","2021.07",421.19
"통신업","2021.08",414.09
"통신업","2021.09",439.67
"통신업","2021.10",416.95
"통신업","2021.11",399.47
"통신업","2021.12",412.49
"통신업","2022.01",404.95
"통신업","2022.02",403.27
"통신업","2022.03",431.72
"통신업","2022.04",432.31
"통신업","2022.05",439.74
"통신업","2022.06",408.82
"통신업","2022.07",417.9
"통신업","2022.08",403.96
"통신업","2022.09",389.35
"통신업","2022.10",393.72
"통신업","2022.11",400.91
"통신업","2022.12",370.41
"통신업","2023.01",373.82
"통신업","2023.02",350.62
"통신업","2023.03",355.95
"통신업","2023.04",357.54
"통신업","2023.05",371.37
"통신업","2023.06",350.89
"통신업","2023.07",342.35
"통신업","2023.08",366.44
"통신업","2023.09",379.37
"통신업","2023.10",366.45
"통신업","2023.11",382.77
"통신업","2023.12",377.27
"통신업","2024.01",381.75
"통신업","2024.02",406.04
"통신업","2024.03",397.31
"통신업","2024.04",381.91
"통신업","2024.05",385.97
"통신업","2024.06",391.16
"금융업","2000.01",328.16
"금융업","2000.02",253.12
"금융업","2000.03",213.12
"금융업","2000.04",180.92
"금융업","2000.05",185.72
"금융업","2000.06",225.99
"금융업","2000.07",207.58
"금융업","2000.08",209.31
"금융업","2000.09",204.99
"금융업","2000.10",175.18
"금융업","2000.11",169.71
"금융업","2000.12",162.38
"금융업","2001.01",224.62
"금융업","2001.02",225.49
"금융업","2001.03",175.15
"금융업","2001.04",200.35
"금융업","2001.05",225.1
"금융업","2001.06",226.93
"금융업","2001.07",204.44
"금융업","2001.08",207.74
"금융업","2001.09",191.55
"금융업","2001.10",217.08
"금융업","2001.11",282.13
"금융업","2001.12",307.75
"금융업","2002.01",342.94
"금융업","2002.02",356.4
"금융업","2002.03",364.25
"금융업","2002.04",344.15
"금융업","2002.05",339.71
"금융업","2002.06",303.38
"금융업","2002.07",298.9
"금융업","2002.08",311.25
"금융업","2002.09",249.3
"금융업","2002.10",240.06
"금융업","2002.11",263.49
"금융업","2002.12",229.35
"금융업","2003.01",222.95
"금융업","2003.02",214.85
"금융업","2003.03",170.59
"금융업","2003.04",199.59
"금융업","2003.05",209.81
"금융업","2003.06",219.75
"금융업","2003.07",230.82
"금융업","2003.08",258.18
"금융업","2003.09",227.15
"금융업","2003.10",247.65
"금융업","2003.11",247.59
"금융업","2003.12",251.25
"금융업","2004.01",263.87
"금융업","2004.02",284.4
"금융업","2004.03",270.62
"금융업","2004.04",260.67
"금융업","2004.05",237.73
"금융업","2004.06",226.36
"금융업","2004.07",211.74
"금융업","2004.08",259.15
"금융업","2004.09",257.38
"금융업","2004.10",263.57
"금융업","2004.11",277.25
"금융업","2004.12",288.45
"금융업","2005.01",284.81
"금융업","2005.02",308.17
"금융업","2005.03",293.21
"금융업","2005.04",272.91
"금융업","2005.05",291.76
"금융업","2005.06",315.7
"금융업","2005.07",364.59
"금융업","2005.08",353.88
"금융업","2005.09",427.16
"금융업","2005.10",409.49
"금융업","2005.11",496.87
"금융업","2005.12",543.13
"금융업","2006.01",533.63
"금융업","2006.02",514.39
"금융업","2006.03",532.23
"금융업","2006.04",560.46
"금융업","2006.05",513.11
"금융업","2006.06",502.74
"금융업","2006.07",523.15
"금융업","2006.08",520.58
"금융업","2006.09",521.2
"금융업","2006.10",524.97
"금융업","2006.11",542.93
"금융업","2006.12",556.53
"금융업","2007.01",542.49
"금융업","2007.02",593.11
"금융업","2007.03",582.11
"금융업","2007.04",593.7
"금융업","2007.05",619.35
"금융업","2007.06",636.11
"금융업","2007.07",702
"금융업","2007.08",650.74
"금융업","2007.09",645.53
"금융업","2007.10",684.08
"금융업","2007.11",609.13
"금융업","2007.12",658.86
"금융업","2008.01",557.07
"금융업","2008.02",559.2
"금융업","2008.03",548.06
"금융업","2008.04",616.12
"금융업","2008.05",586.62
"금융업","2008.06",538.64
"금융업","2008.07",508.08
"금융업","2008.08",498.8
"금융업","2008.09",455.63
"금융업","2008.10",311.79
"금융업","2008.11",312.58
"금융업","2008.12",322.91
"금융업","2009.01",342.31
"금융업","2009.02",285.7
"금융업","2009.03",323.27
"금융업","2009.04",387.82
"금융업","2009.05",412.04
"금융업","2009.06",415.86
"금융업","2009.07",505.53
"금융업","2009.08",499.77
"금융업","2009.09",543.23
"금융업","2009.10",519.71
"금융업","2009.11",500.52
"금융업","2009.12",509.13
"금융업","2010.01",472.2
"금융업","2010.02",467.43
"금융업","2010.03",499.06
"금융업","2010.04",516.74
"금융업","2010.05",462.65
"금융업","2010.06",471.44
"금융업","2010.07",498.52
"금융업","2010.08",474.63
"금융업","2010.09",488.41
"금융업","2010.10",486.81
"금융업","2010.11",486.95
"금융업","2010.12",543.85
"금융업","2011.01",526.1
"금융업","2011.02",504.46
"금융업","2011.03",526.74
"금융업","2011.04",525.08
"금융업","2011.05",482.48
"금융업","2011.06",499.72
"금융업","2011.07",508.61
"금융업","2011.08",446.35
"금융업","2011.09",410.77
"금융업","2011.10",434.71
"금융업","2011.11",411.15
"금융업","2011.12",398.12
"금융업","2012.01",435.59
"금융업","2012.02",443.53
"금융업","2012.03",451.54
"금융업","2012.04",419.2
"금융업","2012.05",403.35
"금융업","2012.06",407.97
"금융업","2012.07",394.07
"금융업","2012.08",404.53
"금융업","2012.09",422.7
"금융업","2012.10",408.6
"금융업","2012.11",394.45
"금융업","2012.12",416.9
"금융업","2013.01",434.81
"금융업","2013.02",444.34
"금융업","2013.03",432.49
"금융업","2013.04",421.62
"금융업","2013.05",433.54
"금융업","2013.06",407.26
"금융업","2013.07",421.25
"금융업","2013.08",412.46
"금융업","2013.09",430
"금융업","2013.10",445.47
"금융업","2013.11",438.52
"금융업","2013.12",452.48
"금융업","2014.01",434.84
"금융업","2014.02",431.87
"금융업","2014.03",431.59
"금융업","2014.04",421.74
"금융업","2014.05",424.37
"금융업","2014.06",429.65
"금융업","2014.07",476.48
"금융업","2014.08",490.2
"금융업","2014.09",470.92
"금융업","2014.10",480.67
"금융업","2014.11",472.64
"금융업","2014.12",441.4
"금융업","2015.01",437.2
"금융업","2015.02",433.69
"금융업","2015.03",440.05
"금융업","2015.04",480.67
"금융업","2015.05",472.5
"금융업","2015.06",460.31
"금융업","2015.07",453.85
"금융업","2015.08",426.29
"금융업","2015.09",429.57
"금융업","2015.10",451.23
"금융업","2015.11",424.45
"금융업","2015.12",417.68
"금융업","2016.01",400.11
"금융업","2016.02",398.32
"금융업","2016.03",422.81
"금융업","2016.04",424.62
"금융업","2016.05",408.38
"금융업","2016.06",391.59
"금융업","2016.07",409.78
"금융업","2016.08",416.73
"금융업","2016.09",419.74
"금융업","2016.10",443.79
"금융업","2016.11",441.53
"금융업","2016.12",435.06
"금융업","2017.01",446.59
"금융업","2017.02",449.18
"금융업","2017.03",456.5
"금융업","2017.04",471.92
"금융업","2017.05",503.49
"금융업","2017.06",524.61
"금융업","2017.07",543.93
"금융업","2017.08",533.58
"금융업","2017.09",523.02
"금융업","2017.10",542.56
"금융업","2017.11",542.3
"금융업","2017.12",540.29
"금융업","2018.01",577.19
"금융업","2018.02",540.16
"금융업","2018.03",525.55
"금융업","2018.04",529.81
"금융업","2018.05",495.59
"금융업","2018.06",481.59
"금융업","2018.07",475.12
"금융업","2018.08",468.03
"금융업","2018.09",491.16
"금융업","2018.10",438.85
"금융업","2018.11",448.83
"금융업","2018.12",434.35
"금융업","2019.01",451.09
"금융업","2019.02",453.81
"금융업","2019.03",442.16
"금융업","2019.04",451.03
"금융업","2019.05",427.92
"금융업","2019.06",438.51
"금융업","2019.07",407.35
"금융업","2019.08",379.8
"금융업","2019.09",391.95
"금융업","2019.10",390.7
"금융업","2019.11",401.5
"금융업","2019.12",409.49
"금융업","2020.01",372.14
"금융업","2020.02",334.07
"금융업","2020.03",282.08
"금융업","2020.04",315.05
"금융업","2020.05",322.52
"금융업","2020.06",325.06
"금융업","2020.07",327.8
"금융업","2020.08",344.88
"금융업","2020.09",337.54
"금융업","2020.10",339.14
"금융업","2020.11",375.54
"금융업","2020.12",392.51
"금융업","2021.01",390.76
"금융업","2021.02",397.98
"금융업","2021.03",433.02
"금융업","2021.04",466.36
"금융업","2021.05",476.8
"금융업","2021.06",477.37
"금융업","2021.07",457.93
"금융업","2021.08",473.34
"금융업","2021.09",465.53
"금융업","2021.10",453.19
"금융업","2021.11",431.01
"금융업","2021.12",430.6
"금융업","2022.01",399.99
"금융업","2022.02",415.8
"금융업","2022.03",434.31
"금융업","2022.04",417.49
"금융업","2022.05",412.17
"금융업","2022.06",348.75
"금융업","2022.07",351.6
"금융업","2022.08",355.11
"금융업","2022.09",312.77
"금융업","2022.10",325.8
"금융업","2022.11",363.98
"금융업","2022.12",343.83
"금융업","2023.01",371.21
"금융업","2023.02",366.43
"금융업","2023.03",346.35
"금융업","2023.04",353.45
"금융업","2023.05",357.24
"금융업","2023.06",348.08
"금융업","2023.07",356.39
"금융업","2023.08",362.35
"금융업","2023.09",365.01
"금융업","2023.10",345
"금융업","2023.11",374.03
"금융업","2023.12",386.93
"금융업","2024.01",397.27
"금융업","2024.02",440.33
"금융업","2024.03",442.26
"금융업","2024.04",442.47
"금융업","2024.05",448.96
"금융업","2024.06",458.48
"은행","2000.01",160.37
"은행","2000.02",112.39
"은행","2000.03",104.76
"은행","2000.04",101.69
"은행","2000.05",103.74
"은행","2000.06",130.13
"은행","2000.07",118.2
"은행","2000.08",119.1
"은행","2000.09",121.08
"은행","2000.10",111.98
"은행","2000.11",108.78
"은행","2000.12",103.19
"은행","2001.01",126.37
"은행","2001.02",125.85
"은행","2001.03",99.25
"은행","2001.04",110.32
"은행","2001.05",121.42
"은행","2001.06",128.53
"은행","2001.07",120.01
"은행","2001.08",121.93
"은행","2001.09",114.69
"은행","2001.10",133.34
"은행","2001.11",159.41
"은행","2001.12",176.22
"은행","2002.01",203.82
"은행","2002.02",207.92
"은행","2002.03",210.96
"은행","2002.04",210.97
"은행","2002.05",222.64
"은행","2002.06",205.54
"은행","2002.07",194.78
"은행","2002.08",202.87
"은행","2002.09",166.08
"은행","2002.10",154.05
"은행","2002.11",169.01
"은행","2002.12",152.12
"은행","2003.01",147.44
"은행","2003.02",139.34
"은행","2003.03",108.86
"은행","2003.04",128.59
"은행","2003.05",128.95
"은행","2003.06",134.41
"은행","2003.07",142.18
"은행","2003.08",163.25
"은행","2003.09",146.04
"은행","2003.10",170.22
"은행","2003.11",172.62
"은행","2003.12",179.69
"은행","2004.01",191.01
"은행","2004.02",203.09
"은행","2004.03",187.51
"은행","2004.04",182.69
"은행","2004.05",171.75
"은행","2004.06",160.42
"은행","2004.07",151.11
"은행","2004.08",171.6
"은행","2004.09",171.29
"은행","2004.10",177.25
"은행","2004.11",187.3
"은행","2004.12",187.55
"은행","2005.01",200.06
"은행","2005.02",209.32
"은행","2005.03",203.19
"은행","2005.04",192
"은행","2005.05",200.76
"은행","2005.06",214.76
"은행","2005.07",247.14
"은행","2005.08",242.08
"은행","2005.09",284.56
"은행","2005.10",270.86
"은행","2005.11",320.13
"은행","2005.12",351.36
"은행","2006.01",352.21
"은행","2006.02",340.75
"은행","2006.03",366.57
"은행","2006.04",370.33
"은행","2006.05",337.32
"은행","2006.06",336.9
"은행","2006.07",359.63
"은행","2006.08",340.59
"은행","2006.09",331.06
"은행","2006.10",335.32
"은행","2006.11",334.55
"은행","2006.12",338.97
"은행","2007.01",335.71
"은행","2007.02",373.9
"은행","2007.03",383.75
"은행","2007.04",379.29
"은행","2007.05",377.05
"은행","2007.06",367.06
"은행","2007.07",382.36
"은행","2007.08",369.71
"은행","2007.09",366.69
"은행","2007.10",352.26
"은행","2007.11",322.91
"은행","2007.12",337.64
"은행","2008.01",309.18
"은행","2008.02",292.61
"은행","2008.03",280.97
"은행","2008.04",348.44
"은행","2008.05",330.09
"은행","2008.06",309.74
"은행","2008.07",290.42
"은행","2008.08",296.18
"은행","2008.09",261.12
"은행","2008.10",169.36
"은행","2008.11",169.47
"은행","2008.12",164.77
"은행","2009.01",177.65
"은행","2009.02",136.96
"은행","2009.03",156.86
"은행","2009.04",188.34
"은행","2009.05",222.27
"은행","2009.06",246.56
"은행","2009.07",306.74
"은행","2009.08",293.54
"은행","2009.09",339.46
"은행","2009.10",341.37
"은행","2009.11",332.39
"은행","2009.12",345.41
"은행","2010.01",312.94
"은행","2010.02",309.4
"은행","2010.03",332.4
"은행","2010.04",339.65
"은행","2010.05",307.84
"은행","2010.06",315.83
"은행","2010.07",327.76
"은행","2010.08",319.96
"은행","2010.09",346.8
"은행","2010.10",347.07
"은행","2010.11",324.07
"은행","2010.12",355.99
"은행","2011.01",324.97
"은행","2011.02",310.42
"은행","2011.03",343.22
"은행","2011.04",351.5
"은행","2011.05",332.79
"은행","2011.06",332.87
"은행","2011.07",324.16
"은행","2011.08",283.25
"은행","2011.09",248.42
"은행","2011.10",274.04
"은행","2011.11",267.95
"은행","2011.12",236.44
"은행","2012.01",245.36
"은행","2012.02",252.25
"은행","2012.03",266.8
"은행","2012.04",252
"은행","2012.05",241.28
"은행","2012.06",248.87
"은행","2012.07",246.88
"은행","2012.08",246.13
"은행","2012.09",247.49
"은행","2012.10",232.5
"은행","2012.11",223.74
"은행","2012.12",231.71
"은행","2013.01",236.74
"은행","2013.02",246.75
"은행","2013.03",241.44
"은행","2013.04",233.53
"은행","2013.05",233.49
"은행","2013.06",205.29
"은행","2013.07",212.98
"은행","2013.08",211.22
"은행","2013.09",222.28
"은행","2013.10",228.96
"은행","2013.11",214.21
"은행","2013.12",227.04
"은행","2014.01",233.61
"은행","2014.02",254.1
"은행","2014.03",252.28
"은행","2014.04",237.91
"은행","2014.05",261.9
"은행","2014.06",252.83
"은행","2014.07",288.63
"은행","2014.08",329.09
"은행","2014.09",298.71
"은행","2014.10",293.11
"은행","2014.11",261.34
"은행","2014.12",244.62
"은행","2015.01",219.91
"은행","2015.02",231.8
"은행","2015.03",227.66
"은행","2015.04",255.1
"은행","2015.05",250.31
"은행","2015.06",241.89
"은행","2015.07",234.24
"은행","2015.08",223.7
"은행","2015.09",230.21
"은행","2015.10",239.37
"은행","2015.11",228.7
"은행","2015.12",212.78
"은행","2016.01",204.41
"은행","2016.02",205.03
"은행","2016.03",218.64
"은행","2016.04",229.32
"은행","2016.05",216.62
"은행","2016.06",209.54
"은행","2016.07",222.62
"은행","2016.08",227.2
"은행","2016.09",237.4
"은행","2016.10",260.68
"은행","2016.11",254.21
"은행","2016.12",259.45
"은행","2017.01",262.9
"은행","2017.02",261.76
"은행","2017.03",257.74
"은행","2017.04",281.87
"은행","2017.05",289.98
"은행","2017.06",335.91
"은행","2017.07",353.92
"은행","2017.08",343.17
"은행","2017.09",329.59
"은행","2017.10",322.29
"은행","2017.11",325.21
"은행","2017.12",325.34
"은행","2018.01",339.49
"은행","2018.02",341.29
"은행","2018.03",303.33
"은행","2018.04",331.24
"은행","2018.05",311.93
"은행","2018.06",320.42
"은행","2018.07",329.31
"은행","2018.08",316.5
"은행","2018.09",325.61
"은행","2018.10",309.62
"은행","2018.11",308.11
"은행","2018.12",300.61
"은행","2019.01",293.77
"은행","2019.02",291.58
"은행","2019.03",293.58
"은행","2019.04",295.79
"은행","2019.05",289.39
"은행","2019.06",293.51
"은행","2019.07",274.7
"은행","2019.08",259.04
"은행","2019.09",275.5
"은행","2019.10",246.57
"은행","2019.11",245.59
"은행","2019.12",246.62
"은행","2020.01",224.73
"은행","2020.02",198.91
"은행","2020.03",156.58
"은행","2020.04",165.83
"은행","2020.05",173.58
"은행","2020.06",169.21
"은행","2020.07",169.9
"은행","2020.08",169.38
"은행","2020.09",167.76
"은행","2020.10",171.17
"은행","2020.11",194.74
"은행","2020.12",185.12
"은행","2021.01",166.82
"은행","2021.02",177.24
"은행","2021.03",195.67
"은행","2021.04",205.74
"은행","2021.05",229.12
"은행","2021.06",222.95
"은행","2021.07",218.16
"은행","2021.08",256.79
"은행","2021.09",217.9
"은행","2021.10",206.57
"은행","2021.11",209.76
"은행","2021.12",193.06
"은행","2022.01",147.28
"은행","2022.02",166.74
"은행","2022.03",176.42
"은행","2022.04",154.34
"은행","2022.05",149.91
"은행","2022.06",129.83
"은행","2022.07",0
"은행","2022.08",0
"은행","2022.09",0
"은행","2022.10",0
"은행","2022.11",0
"은행","2022.12",0
"은행","2023.01",0
"은행","2023.02",0
"은행","2023.03",0
"은행","2023.04",0
"은행","2023.05",0
"은행","2023.06",0
"은행","2023.07",0
"은행","2023.08",0
"은행","2023.09",0
"은행","2023.10",0
"은행","2023.11",0
"은행","2023.12",0
"은행","2024.01",0
"은행","2024.02",0
"은행","2024.03",0
"은행","2024.04",0
"은행","2024.05",0
"은행","2024.06",0
"증권","2000.01",2315.58
"증권","2000.02",1906.11
"증권","2000.03",1397.07
"증권","2000.04",987.68
"증권","2000.05",1072.9
"증권","2000.06",1254.83
"증권","2000.07",1203.14
"증권","2000.08",1217.64
"증권","2000.09",1148.58
"증권","2000.10",839.68
"증권","2000.11",805.62
"증권","2000.12",800.92
"증권","2001.01",1394.79
"증권","2001.02",1433.57
"증권","2001.03",1064.88
"증권","2001.04",1275.3
"증권","2001.05",1460.19
"증권","2001.06",1330.78
"증권","2001.07",1141.03
"증권","2001.08",1167.3
"증권","2001.09",1042.02
"증권","2001.10",1142.72
"증권","2001.11",1622.57
"증권","2001.12",1738.91
"증권","2002.01",1836.8
"증권","2002.02",2038.9
"증권","2002.03",2052.17
"증권","2002.04",1650.76
"증권","2002.05",1517.51
"증권","2002.06",1321.85
"증권","2002.07",1358.68
"증권","2002.08",1484.69
"증권","2002.09",1184.45
"증권","2002.10",1270.53
"증권","2002.11",1370.71
"증권","2002.12",1139.4
"증권","2003.01",1017.1
"증권","2003.02",1038.66
"증권","2003.03",867.97
"증권","2003.04",998.09
"증권","2003.05",1079.4
"증권","2003.06",1205.15
"증권","2003.07",1192.67
"증권","2003.08",1281.96
"증권","2003.09",1019.2
"증권","2003.10",1041.73
"증권","2003.11",1033.65
"증권","2003.12",1001.21
"증권","2004.01",1069.3
"증권","2004.02",1121.27
"증권","2004.03",1064.5
"증권","2004.04",996.81
"증권","2004.05",844.79
"증권","2004.06",810.42
"증권","2004.07",751.07
"증권","2004.08",830.98
"증권","2004.09",844.21
"증권","2004.10",819.08
"증권","2004.11",839.06
"증권","2004.12",1017.89
"증권","2005.01",1138.29
"증권","2005.02",1359.52
"증권","2005.03",1188.23
"증권","2005.04",1033.51
"증권","2005.05",1194.92
"증권","2005.06",1365.4
"증권","2005.07",1599.25
"증권","2005.08",1478.87
"증권","2005.09",1930.98
"증권","2005.10",1778.01
"증권","2005.11",2453.32
"증권","2005.12",2949.3
"증권","2006.01",2755.12
"증권","2006.02",2699.95
"증권","2006.03",2422.35
"증권","2006.04",2701.43
"증권","2006.05",2327.39
"증권","2006.06",2223.64
"증권","2006.07",2215.67
"증권","2006.08",2473.5
"증권","2006.09",2409.99
"증권","2006.10",2380.4
"증권","2006.11",2597.63
"증권","2006.12",2570.95
"증권","2007.01",2244.19
"증권","2007.02",2535.82
"증권","2007.03",2464.39
"증권","2007.04",2771.94
"증권","2007.05",3279.61
"증권","2007.06",3830.47
"증권","2007.07",4714.93
"증권","2007.08",4199.07
"증권","2007.09",3999.58
"증권","2007.10",4676.02
"증권","2007.11",4015.8
"증권","2007.12",4561.42
"증권","2008.01",3399.27
"증권","2008.02",3675.25
"증권","2008.03",3542.83
"증권","2008.04",3665.47
"증권","2008.05",3380.92
"증권","2008.06",2948.25
"증권","2008.07",2834.25
"증권","2008.08",2590.3
"증권","2008.09",2776.22
"증권","2008.10",1949.47
"증권","2008.11",1868.17
"증권","2008.12",2083.88
"증권","2009.01",2373.55
"증권","2009.02",2013.64
"증권","2009.03",2441.81
"증권","2009.04",2838.03
"증권","2009.05",2877.02
"증권","2009.06",2722.86
"증권","2009.07",3210.68
"증권","2009.08",3077.89
"증권","2009.09",2876.22
"증권","2009.10",2543.14
"증권","2009.11",2492.84
"증권","2009.12",2685.44
"증권","2010.01",2533.69
"증권","2010.02",2507.99
"증권","2010.03",2556.45
"증권","2010.04",2540.27
"증권","2010.05",2288.76
"증권","2010.06",2348.49
"증권","2010.07",2611.28
"증권","2010.08",2516.4
"증권","2010.09",2802
"증권","2010.10",2785.88
"증권","2010.11",2625.29
"증권","2010.12",3075.65
"증권","2011.01",2969.49
"증권","2011.02",2658.3
"증권","2011.03",2684.69
"증권","2011.04",2784.78
"증권","2011.05",2402.93
"증권","2011.06",2402.72
"증권","2011.07",2496.76
"증권","2011.08",2094.35
"증권","2011.09",1713.46
"증권","2011.10",1874.46
"증권","2011.11",1656.44
"증권","2011.12",1697.49
"증권","2012.01",2069.09
"증권","2012.02",2141.06
"증권","2012.03",2041.05
"증권","2012.04",1801.66
"증권","2012.05",1705.75
"증권","2012.06",1692.37
"증권","2012.07",1665.9
"증권","2012.08",1703.11
"증권","2012.09",1860.12
"증권","2012.10",1683.99
"증권","2012.11",1692.43
"증권","2012.12",1842.06
"증권","2013.01",1883.28
"증권","2013.02",1945.46
"증권","2013.03",1872.17
"증권","2013.04",1806.84
"증권","2013.05",1870.68
"증권","2013.06",1670.32
"증권","2013.07",1667.45
"증권","2013.08",1540.31
"증권","2013.09",1630.61
"증권","2013.10",1629.95
"증권","2013.11",1566.32
"증권","2013.12",1518.14
"증권","2014.01",1489.19
"증권","2014.02",1496.45
"증권","2014.03",1509.73
"증권","2014.04",1549.07
"증권","2014.05",1518.84
"증권","2014.06",1542.78
"증권","2014.07",1866.18
"증권","2014.08",1971.86
"증권","2014.09",1851.98
"증권","2014.10",1893.54
"증권","2014.11",1927.2
"증권","2014.12",1761.17
"증권","2015.01",1871.81
"증권","2015.02",2002.41
"증권","2015.03",2315.67
"증권","2015.04",2725.04
"증권","2015.05",2420.33
"증권","2015.06",2390.92
"증권","2015.07",2232.97
"증권","2015.08",1931.51
"증권","2015.09",1894.71
"증권","2015.10",1879.52
"증권","2015.11",1792.83
"증권","2015.12",1746.75
"증권","2016.01",1560.58
"증권","2016.02",1624.79
"증권","2016.03",1724.45
"증권","2016.04",1741.31
"증권","2016.05",1629.86
"증권","2016.06",1606.4
"증권","2016.07",1779.84
"증권","2016.08",1656.95
"증권","2016.09",1631.97
"증권","2016.10",1613.89
"증권","2016.11",1539.46
"증권","2016.12",1555.79
"증권","2017.01",1737.86
"증권","2017.02",1767.14
"증권","2017.03",1823.31
"증권","2017.04",1859.42
"증권","2017.05",2029.62
"증권","2017.06",2245.93
"증권","2017.07",2179.83
"증권","2017.08",2047.26
"증권","2017.09",1942.63
"증권","2017.10",1993.64
"증권","2017.11",2046.52
"증권","2017.12",1986.01
"증권","2018.01",2402.75
"증권","2018.02",2122.54
"증권","2018.03",2075.89
"증권","2018.04",2162.58
"증권","2018.05",2126.55
"증권","2018.06",1933.03
"증권","2018.07",1810.88
"증권","2018.08",1849.16
"증권","2018.09",1915.34
"증권","2018.10",1587.19
"증권","2018.11",1767.51
"증권","2018.12",1675.55
"증권","2019.01",1833.75
"증권","2019.02",1801.49
"증권","2019.03",1789.45
"증권","2019.04",1877.8
"증권","2019.05",1808.1
"증권","2019.06",1969.14
"증권","2019.07",1803.42
"증권","2019.08",1721.07
"증권","2019.09",1767.69
"증권","2019.10",1678.24
"증권","2019.11",1709.26
"증권","2019.12",1739.59
"증권","2020.01",1596.21
"증권","2020.02",1467.8
"증권","2020.03",1290.31
"증권","2020.04",1419.5
"증권","2020.05",1442.46
